"(1, '03 Greedo', '03 Purple Hearts', 'en')"
"(76596, 'Willie Nelson & Ray Price', ""It Wouldn't Be the Same Without You"", 'en')"
"(76597, 'Margaret Whiting', ""Let's Go to Church (Next Sunday Morning)"", 'en')"
"(76598, 'Jimmy Wakely', 'My Heart Cries for You', 'en')"
"(76599, 'Jimmy Wakely', 'One Has My Name (The Other Has My Heart)', 'en')"
"(76600, 'Clay Walker', ""A Cowboy's Toughest Ride"", 'en')"
"(76601, 'Clay Walker', 'A Few Questions', 'en')"
"(76602, 'Clay Walker', 'All American', 'en')"
"(76603, 'Clay Walker', 'Average Joe', 'en')"
"(76604, 'Clay Walker', 'Before the Next Teardrop Falls', 'en')"
"(76605, 'Clay Walker', 'Blue Christmas', 'en')"
"(76606, 'Clay Walker', 'Boogie Till the Cows Come Home', 'en')"
"(76607, 'Clay Walker', 'Bury the Shovel', 'en')"
"(76608, 'Clay Walker', 'Cold Hearted', 'en')"
"(76609, 'Clay Walker', 'Coming Back Again', 'en')"
"(76610, 'Clay Walker', 'Could I Ask You Not To Dance', 'en')"
"(76611, 'Clay Walker', 'Countrified', 'en')"
"(76612, 'Clay Walker', 'Country Boy and City Girl', 'en')"
"(76613, 'Clay Walker', 'Double Shot Of John Wayne', 'en')"
"(76614, 'Clay Walker', 'Down by the Riverside', 'en')"
"(76615, 'Clay Walker', 'Dreaming With My Eyes Open', 'en')"
"(76616, 'Clay Walker', 'Everybody Needs Love', 'en')"
"(76617, 'Clay Walker', 'Fall', 'en')"
"(76618, 'Clay Walker', 'Feels So Right (With Randy Owen)', 'en')"
"(76619, 'Clay Walker', 'Feliz Navidad', 'en')"
"(76620, 'Clay Walker', 'Fore She Was Mama', 'en')"
"(76621, 'Clay Walker', 'Frosty the Snowman', 'en')"
"(76622, 'Clay Walker', 'Go Tell It on the Mountain', 'en')"
"(76623, 'Clay Walker', 'Hand Me Down Heart', 'en')"
"(76624, 'Clay Walker', 'Heartache Highway', 'en')"
"(76625, 'Clay Walker', 'Heart Over Head Over Heels', 'en')"
"(76626, 'Clay Walker', 'Heaven Leave the Light On', 'en')"
"(76627, 'Clay Walker', 'Holding Her And Loving You', 'en')"
"(76628, 'Clay Walker', 'How to Make a Man Lonesome', 'en')"
"(76629, 'Clay Walker', 'Hypnotize the Moon', 'en')"
"(76630, 'Clay Walker', ""I Can't Forget Her"", 'en')"
"(76631, 'Clay Walker', ""I Can't Sleep"", 'en')"
"(76632, 'Clay Walker', ""I can't sleep - 2014 version"", 'en')"
"(76633, 'Clay Walker', ""I Don't Know How Love Starts"", 'en')"
"(76634, 'Clay Walker', ""I Don't Want to Know"", 'en')"
"(76635, 'Clay Walker', ""I Don't Want To Know - Clay Walker"", 'en')"
"(76636, 'Clay Walker', ""I'd Say That's Right"", 'en')"
"(76637, 'Clay Walker', ""If A Man Ain't Thinking ('Bout His Woman)"", 'en')"
"(76638, 'Clay Walker', 'If I Could Make a Living', 'en')"
"(76639, 'Clay Walker', ""If You Ever Feel Like Lovin' Me Again"", 'en')"
"(76640, 'Clay Walker', 'I Hate Nights Like This', 'en')"
"(76641, 'Clay Walker', ""I'll Be Home for Christmas"", 'en')"
"(76642, 'Clay Walker', 'I Love It', 'en')"
"(76643, 'Clay Walker', ""I'm in the Mood for You"", 'en')"
"(76644, 'Clay Walker', 'I Need a Margarita', 'en')"
"(76645, 'Clay Walker', ""It Ain't Called Heartland (for Nothin')"", 'en')"
"(76646, 'Clay Walker', ""It Ain't Pretty"", 'en')"
"(76647, 'Clay Walker', ""It Ain't Pretty (But It's Beautiful)"", 'en')"
"(76648, 'Clay Walker', ""I Won't Have the Heart"", 'en')"
"(76649, 'Clay Walker', 'Jesse James', 'en')"
"(76650, 'Jerry Jeff Walker', 'About Her Eyes', 'en')"
"(76651, 'Jerry Jeff Walker', 'A Letter Sung to Friends', 'en')"
"(76652, 'Jerry Jeff Walker', 'Alright Guy', 'en')"
"(76653, 'Jerry Jeff Walker', 'A Secret', 'en')"
"(76654, 'Jerry Jeff Walker', ""Backslider's Wine"", 'en')"
"(76655, 'Jerry Jeff Walker', 'Bad Girl', 'en')"
"(76656, 'Jerry Jeff Walker', 'Bad News', 'en')"
"(76657, 'Jerry Jeff Walker', ""Barefootin'"", 'en')"
"(76658, 'Jerry Jeff Walker', 'Blue Mood', 'en')"
"(76659, 'Jerry Jeff Walker', 'Blues in Your Mind', 'en')"
"(76660, 'Jerry Jeff Walker', 'Boats to Build', 'en')"
"(76661, 'Jerry Jeff Walker', 'Boogie Mama', 'en')"
"(76662, 'Jerry Jeff Walker', ""Born to Sing a Dancin' Song"", 'en')"
"(76663, 'Jerry Jeff Walker', 'Broken Toys', 'en')"
"(76664, 'Jerry Jeff Walker', 'But for the Time', 'en')"
"(76665, 'Jerry Jeff Walker', 'Cadillac Cowboy', 'en')"
"(76666, 'Jerry Jeff Walker', 'Candles and Cut Flowers', 'en')"
"(76667, 'Jerry Jeff Walker', 'Carry Me Away', 'en')"
"(76668, 'Jerry Jeff Walker', ""Champagne Don't Hurt Me Baby"", 'en')"
"(76669, 'Jerry Jeff Walker', 'Charlie Dunn', 'en')"
"(76670, 'Jerry Jeff Walker', 'Come Away to Belize With Me', 'en')"
"(76671, 'Todd Snider', 'Continuing Saga of the Classic', 'en')"
"(76672, 'Jerry Jeff Walker', 'Contrary To Ordinary', 'en')"
"(76673, 'Michael Martin Murphey', 'Cosmic Cowboy (v.2)', 'en')"
"(76674, 'Jerry Jeff Walker', ""Couldn't Do Nothin' Right"", 'en')"
"(76675, 'Jerry Jeff Walker', 'Courage of Love', 'en')"
"(76676, 'Jerry Jeff Walker', 'Cross the Borderline', 'en')"
"(76677, 'Jerry Jeff Walker', 'Curly and Lil', 'en')"
"(76678, 'Jerry Jeff Walker', 'Dang Me', 'en')"
"(76679, 'Jerry Jeff Walker', 'David & Me', 'en')"
"(76680, 'Jerry Jeff Walker', 'Dead Men Got No Dreams', 'en')"
"(76681, 'Jerry Jeff Walker', 'Dealing With the Devil', 'en')"
"(76682, 'Jerry Jeff Walker', 'Dear John Letter Lounge', 'en')"
"(76683, 'Jerry Jeff Walker', 'Derby Day', 'en')"
"(76684, 'Todd Snider', 'Derby Day', 'en')"
"(76685, 'Jerry Jeff Walker', 'Desperados Waiting For A Train', 'en')"
"(76686, 'Jerry Jeff Walker', 'Detour', 'en')"
"(76687, 'Jerry Jeff Walker', ""Don't It Make You Wanna Dance?"", 'en')"
"(76688, 'Jerry Jeff Walker', ""Don't Think Twice, It's Alright"", 'en')"
"(76689, 'Jerry Jeff Walker', 'Down in Texas', 'en')"
"(76690, 'Jerry Jeff Walker', 'Down the Road', 'en')"
"(76691, 'Jerry Jeff Walker', ""Driftin' Way of Life"", 'en')"
"(76692, 'Jerry Jeff Walker', 'Dust on My Boots', 'en')"
"(76693, 'Jerry Jeff Walker', 'Eastern Avenue River Railway Blues', 'en')"
"(76694, 'Jerry Jeff Walker', 'Every Drop of Water', 'en')"
"(76695, 'Jerry Jeff Walker', 'Fading Lady', 'en')"
"(76696, 'Jerry Jeff Walker', 'Flowers in the Snow', 'en')"
"(76697, 'Jerry Jeff Walker', 'Fred Neil Medley', 'en')"
"(76698, 'Jerry Jeff Walker', 'Gertrude', 'en')"
"(76699, 'Jerry Jeff Walker', 'Get It Out', 'en')"
"(76700, 'Tamara Walker', 'Angel Eyes', 'en')"
"(76701, 'Tamara Walker', 'Circle Of Love', 'en')"
"(76702, 'Tamara Walker', ""Didn't We Love"", 'en')"
"(76703, 'Tamara Walker', ""Everywhere I Look, There's You (View From The Top)"", 'en')"
"(76704, 'Tamara Walker', 'Falling For Me', 'en')"
"(76705, 'Wheeler Walker Jr.', 'Addicted', 'en')"
"(76706, 'Wheeler Walker Jr.', ""Ain't Got Enough Dick to Go Around"", 'en')"
"(76707, 'Wheeler Walker Jr.', 'All the Pussy You Will Slay', 'en')"
"(76708, 'Wheeler Walker Jr.', 'Anal & The Dishes', 'en')"
"(76709, 'Wheeler Walker Jr.', 'Beer, Weed, Cooches', 'en')"
"(76710, 'Wheeler Walker Jr.', ""Better Off Beatin' Off"", 'en')"
"(76711, 'Wheeler Walker Jr.', ""Can't Fuck You off  My Mind"", 'en')"
"(76712, 'Wheeler Walker Jr.', ""Drop 'Em Out"", 'en')"
"(76713, 'Wheeler Walker Jr.', 'Drunk Sluts', 'en')"
"(76714, 'Wheeler Walker Jr.', ""Eatin' Pussy / Kickin' Ass"", 'en')"
"(76715, 'Wheeler Walker Jr.', 'Even When', 'en')"
"(76716, 'Wheeler Walker Jr.', 'Family Tree', 'en')"
"(76717, 'Wheeler Walker Jr.', ""Fightin', Fuckin', Fartin'"", 'en')"
"(76718, 'Wheeler Walker Jr.', 'Finger Up My Butt', 'en')"
"(76719, 'Wheeler Walker Jr.', ""Fuckin' Around"", 'en')"
"(76720, 'Wheeler Walker Jr.', ""Fuckin' It Up"", 'en')"
"(76721, 'Wheeler Walker Jr.', 'Fuck You Bitch', 'en')"
"(76722, 'Wheeler Walker Jr.', 'Fuck You With the Lights On', 'en')"
"(76723, 'Wheeler Walker Jr.', 'If My Dick Is Up, Why Am I Down?', 'en')"
"(76724, 'Wheeler Walker Jr.', ""I Like Smokin' Pot (A Lot)"", 'en')"
"(76725, 'Wheeler Walker Jr.', 'I Sucked Another Dick Last Night', 'en')"
"(76726, 'Wheeler Walker Jr.', 'Pictures On My Phone', 'en')"
"(76727, 'Wheeler Walker Jr.', 'Poon', 'en')"
"(76728, 'Wheeler Walker Jr.', 'Puss In Boots', 'en')"
"(76729, 'Wheeler Walker Jr.', 'Pussy King', 'en')"
"(76730, 'Wheeler Walker Jr.', 'Redneck Shit', 'en')"
"(76731, 'Wheeler Walker Jr.', 'Rich Sumbitch', 'en')"
"(76732, 'Wheeler Walker Jr.', 'Save Some Titty Milk for Me', 'en')"
"(76733, 'Wheeler Walker Jr.', 'Sit on My Face', 'en')"
"(76734, 'Wheeler Walker Jr.', ""Still Ain't Sick of Fucking You"", 'en')"
"(76735, 'Wheeler Walker Jr.', 'Summers in Kentucky', 'en')"
"(76736, 'Wheeler Walker Jr.', ""Which One O' You Queers Gonna Suck My Dick?"", 'en')"
"(76737, 'Colter Wall', 'Bald Butte', 'en')"
"(76738, 'Colter Wall', 'Ballad of a Law Abiding Sophisticate', 'en')"
"(76739, 'Colter Wall', 'Bury Me Not on the Lone Prairie', 'en')"
"(76740, 'Colter Wall', 'Calgary Round-Up', 'en')"
"(76741, 'Colter Wall', 'Caroline', 'en')"
"(76742, 'Colter Wall', 'Codeine Dream', 'en')"
"(76743, 'Colter Wall', 'Fraulein', 'en')"
"(76744, 'Colter Wall', 'John Beyers', 'en')"
"(76745, 'Colter Wall', 'John Beyers (Camaro Song)', 'en')"
"(76746, 'Colter Wall', ""Johnny Boy's Bones"", 'en')"
"(76747, 'Colter Wall', 'Kate McCannon', 'en')"
"(76748, 'Colter Wall', 'Living on the Sand', 'en')"
"(76749, 'Colter Wall', 'Manitoba Man', 'en')"
"(76750, 'Colter Wall', 'Me and Big Dave', 'en')"
"(76751, 'Colter Wall', 'Motorcycle', 'en')"
"(76752, 'Colter Wall', 'Night Herding Song', 'en')"
"(76753, 'Colter Wall', 'Nothin’', 'en')"
"(76754, 'Colter Wall', 'Plain to See Plainsman', 'en')"
"(76755, 'Colter Wall', 'Saskatchewan In 1881', 'en')"
"(76756, 'Colter Wall', 'Sleeping On the Blacktop', 'en')"
"(76757, 'Colter Wall', 'Snake Mountain Blues', 'en')"
"(76758, 'Colter Wall', 'The Devil Wears a Suit and Tie', 'en')"
"(76759, 'Colter Wall', 'The Trains are Gone', 'en')"
"(76760, 'Colter Wall', ""Thinkin' On A Woman"", 'en')"
"(76761, 'Colter Wall', 'Thirteen Silver Dollars', 'en')"
"(76762, 'Colter Wall', ""Transcendental Ramblin' Railroad Blues"", 'en')"
"(76763, 'Michael Martin Murphey', ""Tying Knots in the Devil's Tail"", 'en')"
"(76764, 'Colter Wall', ""Tying Knots in the Devil's Tail"", 'en')"
"(76765, 'Colter Wall', ""W.B.'s Talkin"", 'en')"
"(76766, 'Colter Wall', 'Wild Bill Hickok', 'en')"
"(76767, 'Colter Wall', 'Wild Dogs', 'en')"
"(76768, 'Colter Wall', 'You Look to Yours', 'en')"
"(76769, 'Jerry Wallace', 'How the Time Flies', 'en')"
"(76770, 'Jerry Wallace', ""If You Leave Me Tonight I'll Cry"", 'en')"
"(76771, 'Jerry Wallace', 'In the Misty Moonlight', 'en')"
"(76772, 'Jerry Wallace', 'Lovers Of The World', 'en')"
"(76773, 'Forester Sisters', ""Lyin' In His Arms Again"", 'en')"
"(76774, 'Jerry Wallace', 'Primrose Lane', 'en')"
"(76775, 'Byrne & Barnes', 'Right Through The Heart', 'en')"
"(76776, 'Jerry Wallace', 'Shutters and Boards', 'en')"
"(76777, 'Jerry Wallace', 'There She Goes', 'en')"
"(76778, 'Jerry Wallace', 'To Get to You', 'en')"
"(76779, 'Morgan Wallen', 'American Nights', 'en')"
"(76780, 'Morgan Wallen', ""Chain Smokin'"", 'en')"
"(76781, 'Morgan Wallen', ""Chasin' You"", 'en')"
"(76782, 'Morgan Wallen', 'Dusk me town', 'en')"
"(76783, 'Morgan Wallen', 'Gone Girl', 'en')"
"(76784, 'Morgan Wallen', 'Had Me By Halftime', 'en')"
"(76785, 'Morgan Wallen', 'Happy Hour', 'en')"
"(76786, 'Morgan Wallen', 'If I Ever Get You Back', 'en')"
"(76787, 'Morgan Wallen', 'If I Know Me', 'en')"
"(76788, 'Morgan Wallen', 'Little Rain', 'en')"
"(76789, 'Jason Aldean', ""Love Me Or Don't"", 'en')"
"(76790, 'Morgan Wallen', 'Man of the South', 'en')"
"(76791, 'Morgan Wallen', 'Not Good At Not', 'en')"
"(76792, 'Dustin Lynch', 'Party Song', 'en')"
"(76793, 'Morgan Wallen', 'Redneck Love Song', 'en')"
"(76794, 'Kane Brown', 'Rockstars', 'en')"
"(76795, 'Morgan Wallen', ""Sleep When We're Dead"", 'en')"
"(76796, 'Morgan Wallen', 'Spin You Around', 'en')"
"(76797, 'Morgan Wallen', 'Stand Alone', 'en')"
"(76798, 'Morgan Wallen', 'Stand Out', 'en')"
"(76799, 'Morgan Wallen', ""Talkin' Tennessee"", 'en')"
"(76800, 'Morgan Wallen', 'The Way I Talk', 'en')"
"(76801, 'Morgan Wallen', 'Up Down', 'en')"
"(76802, 'Morgan Wallen', ""Whatcha Know 'Bout That"", 'en')"
"(76803, 'Morgan Wallen', 'Whiskey Glasses', 'en')"
"(76804, 'Morgan Wallen', 'Yin Yang Girl', 'en')"
"(76805, 'Jason Aldean', 'You Make It Easy', 'en')"
"(76806, 'Jacky Ward', ""A Lover's Question"", 'en')"
"(76807, 'Jacky Ward', 'Fools Fall In Love', 'en')"
"(76808, 'Jacky Ward', 'Save Your Heart For Me', 'en')"
"(76809, 'Reba McEntire', 'That Makes Two of Us', 'en')"
"(76810, 'Jacky Ward', ""That's The Way A Cowboy Rocks And Rolls"", 'en')"
"(76811, 'Jacky Ward', 'Wisdom Of A Fool', 'en')"
"(76812, 'Steve Wariner', ""'48 Ford"", 'en')"
"(76813, 'Steve Wariner', 'All Roads Lead to You', 'en')"
"(76814, 'Steve Wariner', 'Arrows at Airplanes', 'en')"
"(76815, 'Steve Wariner', 'A Thousand Winds', 'en')"
"(76816, 'Steve Wariner', 'A Woman Loves', 'en')"
"(76817, 'Steve Wariner', 'Been There', 'en')"
"(76818, 'Steve Wariner', ""Big Ol' Empty House"", 'en')"
"(76819, 'Steve Wariner', 'Big Tops', 'en')"
"(76820, 'Steve Wariner', 'Blinded', 'en')"
"(76821, 'Steve Wariner', 'Bluebonnet Memories', 'en')"
"(76822, 'Steve Wariner', ""Burnin' The Roadhouse Down"", 'en')"
"(76823, 'Steve Wariner', 'By Now', 'en')"
"(76824, 'Steve Wariner', 'Carmelita', 'en')"
"(76825, 'Steve Wariner', 'CGP', 'en')"
"(76826, 'Steve Wariner', 'Christmas in Your Arms', 'en')"
"(76827, 'Alabama', 'Christmas In Your Arms', 'en')"
"(76828, 'Steve Wariner', 'Closer I Get to You', 'en')"
"(76829, 'Steve Wariner', 'Crash Course In The Blues', 'en')"
"(76830, 'Steve Wariner', 'Cry No More', 'en')"
"(76831, 'Steve Wariner', ""Don't It Break Your Heart"", 'en')"
"(76832, 'Steve Wariner', ""Don't Tell Her I'm Not"", 'en')"
"(76833, 'Steve Wariner', 'Drive', 'en')"
"(76834, 'Steve Wariner', ""Drivin' And Cryin'"", 'en')"
"(76835, 'Steve Wariner', 'Drop Top', 'en')"
"(76836, 'Steve Wariner', 'Every Little Whisper', 'en')"
"(76837, 'Steve Wariner', ""Everything's Gonna Be Alright"", 'en')"
"(76838, 'Steve Wariner', 'Faith In You', 'en')"
"(76839, 'Steve Wariner', 'For The First Time', 'en')"
"(76840, 'Steve Wariner', 'Get Back', 'en')"
"(76841, 'Steve Wariner', 'Girl Like You', 'en')"
"(76842, 'Steve Wariner', 'Gone Out Of My Mind', 'en')"
"(76843, 'Steve Wariner', 'Hands Of Time', 'en')"
"(76844, 'Glen Campbell', 'Hand That Rocks the Cradle', 'en')"
"(76845, 'Steve Wariner', 'Heart Trouble', 'en')"
"(76846, 'Ricky Skaggs', 'Heavy Traffic Ahead', 'en')"
"(76847, 'Steve Wariner', 'High Time', 'en')"
"(76848, 'Steve Wariner', 'Holes In The Floor Of Heaven', 'en')"
"(76849, 'The Warren Brothers', 'Beat Of A Heart', 'en')"
"(76850, 'The Warren Brothers', 'Better Man', 'en')"
"(76851, 'The Warren Brothers', 'Between the River and Me', 'en')"
"(76852, 'The Warren Brothers', 'Change', 'en')"
"(76853, 'The Warren Brothers', 'Cold Cruel World', 'en')"
"(76854, 'The Warren Brothers', 'Comeback', 'en')"
"(76855, 'The Warren Brothers', 'Dear Mr. God', 'en')"
"(76856, 'The Warren Brothers', 'Do-Ya', 'en')"
"(76857, 'The Warren Brothers', 'Goodbye to Neverland', 'en')"
"(76858, 'The Warren Brothers', 'Greyhound Bus', 'en')"
"(76859, 'The Warren Brothers', 'Guilty', 'en')"
"(76860, 'The Warren Brothers', 'Hey Mr. President', 'en')"
"(76861, 'The Warren Brothers', ""It Ain't Me"", 'en')"
"(76862, 'The Warren Brothers', 'I Tried', 'en')"
"(76863, 'The Warren Brothers', 'Just Another Sad Song', 'en')"
"(76864, 'The Warren Brothers', 'King Of Nothing', 'en')"
"(76865, 'Jason Aldean', 'Lights Come On', 'en')"
"(76866, 'The Warren Brothers', 'Liquid Confidence', 'en')"
"(76867, 'The Warren Brothers', 'Little Saviour of Brooklyn', 'en')"
"(76868, 'The Warren Brothers', 'Move On', 'en')"
"(76869, 'The Warren Brothers', 'No Place To Go', 'en')"
"(76870, 'The Warren Brothers', 'Nowhere Fast', 'en')"
"(76871, 'The Warren Brothers', 'Pretty', 'en')"
"(76872, 'The Warren Brothers', 'Quarter To Three', 'en')"
"(76873, 'The Warren Brothers', 'Runnin Out of Heroes', 'en')"
"(76874, 'The Warren Brothers', 'Sell a Lot of Beer', 'en')"
"(76875, 'The Warren Brothers', 'She Wants to Rock', 'en')"
"(76876, 'The Warren Brothers', 'Southern Baptist Heartbreak', 'en')"
"(76877, 'The Warren Brothers', 'Strange', 'en')"
"(76878, 'The Warren Brothers', 'Superstar', 'en')"
"(76879, 'The Warren Brothers', 'Surviving Emily', 'en')"
"(76880, 'The Warren Brothers', ""That's the Beat of a Heart"", 'en')"
"(76881, 'The Warren Brothers', 'The Enemy', 'en')"
"(76882, 'The Warren Brothers', 'The Lucky', 'en')"
"(76883, 'The Warren Brothers', ""The One I Can't Live Without"", 'en')"
"(76884, 'The Warren Brothers', 'Waiting For The Light To Change', 'en')"
"(76885, 'The Warren Brothers', ""What We Can't Have"", 'en')"
"(76886, 'The Warren Brothers', 'Where Did I Go Right?', 'en')"
"(76887, 'The Warren Brothers', 'Where Does It Hurt', 'en')"
"(76888, 'The Washboard Union', 'Be Mine', 'en')"
"(76889, 'The Washboard Union', 'Feel Like That', 'en')"
"(76890, 'The Washboard Union', 'Head Over Heels', 'en')"
"(76891, 'The Washboard Union', 'Shot of Glory', 'en')"
"(76892, 'The Washboard Union', 'Starts Tonight', 'en')"
"(76893, 'Colt Ford', 'Dynamite', 'en')"
"(76894, 'Waterloo Revival', 'Hit The Road', 'en')"
"(76895, 'John Mayer', 'A Face To Call Home', 'en')"
"(76896, ""I'm With Her"", ""Ain't That Fine"", 'en')"
"(76897, 'Sara Watkins', 'All This Time', 'en')"
"(76898, 'Nickel Creek', 'Anthony', 'en')"
"(76899, 'Sara Watkins', 'Any Old Time', 'en')"
"(76900, 'Jon Foreman', 'Before Our Time', 'en')"
"(76901, 'Nickel Creek', 'Best Of Luck', 'en')"
"(76902, 'Sara Watkins', 'Be There', 'en')"
"(76903, 'Sara Watkins', 'Bygones', 'en')"
"(76904, ""I'm With Her"", 'Call My Name', 'en')"
"(76905, 'Nickel Creek', 'Christmas Eve', 'en')"
"(76906, ""I'm With Her"", 'Close It Down', 'en')"
"(76907, ""I'm With Her"", 'Crescent City', 'en')"
"(76908, 'Nickel Creek', 'Destination', 'en')"
"(76909, 'Nickel Creek', 'Elephant in the Corn', 'ro')"
"(76910, 'Nickel Creek', 'First And Last Waltz', 'ro')"
"(76911, ""I'm With Her"", 'Game To Lose', 'en')"
"(76912, 'Sara Watkins', 'Give Me Jesus', 'en')"
"(76913, ""I'm With Her"", 'Hundred Miles', 'en')"
"(76914, ""I'm With Her"", 'I-89', 'en')"
"(76915, 'Sara Watkins', ""I'm A Memory"", 'en')"
"(76916, 'Sara Watkins', 'Impossible', 'en')"
"(76917, 'Sara Watkins', 'Invisible', 'en')"
"(76918, 'Jon Foreman', 'June & Johnny', 'en')"
"(76919, 'Sara Watkins', ""Like New Year's Day"", 'en')"
"(76920, ""I'm With Her"", 'Little Lies', 'en')"
"(76921, 'Sara Watkins', 'Lock & Key', 'en')"
"(76922, 'Sara Watkins', 'Long Hot Summer Days', 'en')"
"(76923, 'Sara Watkins', ""Lord Won't You Help Me"", 'en')"
"(76924, 'Nickel Creek', 'Love of Mine', 'en')"
"(76925, 'Sara Watkins', 'Move Me', 'en')"
"(76926, 'Sara Watkins', 'My Friend', 'en')"
"(76927, 'Sara Watkins', 'One Last Time', 'en')"
"(76928, ""I'm With Her"", 'Overland', 'en')"
"(76929, ""I'm With Her"", 'Pangaea', 'en')"
"(76930, 'Sara Watkins', 'Pony', 'en')"
"(76931, 'Switchfoot', 'Restless', 'en')"
"(76932, 'Nickel Creek', 'Rest of My Life', 'en')"
"(76933, ""I'm With Her"", 'Ryland (Under The Apple Tree)', 'en')"
"(76934, 'Sara Watkins', 'Same Mistakes', 'en')"
"(76935, 'Sara Watkins', 'Say So', 'en')"
"(76936, 'Nickel Creek', 'Scotch & Chocolate', 'ro')"
"(76937, 'The Infamous Stringdusters', ""See How Far You've Come"", 'en')"
"(76938, ""I'm With Her"", 'See You Around', 'en')"
"(76939, 'NEEDTOBREATHE', 'Stones Under Rushing Water', 'en')"
"(76940, 'Nickel Creek', 'Stumptown', 'ro')"
"(76941, 'Sara Watkins', 'Take Up Your Spade', 'en')"
"(76942, 'Sara Watkins', 'Tenderhearted', 'en')"
"(76943, 'Sara Watkins', 'The Foothills', 'ro')"
"(76944, 'Sara Watkins', 'The Late John Garfield Blues', 'en')"
"(76945, 'Nickel Creek', '21st of May', 'en')"
"(76946, 'Sean Watkins', '26 Miles', 'en')"
"(76947, 'Sean Watkins', 'A World Away From This One', 'en')"
"(76948, 'Sean Watkins', 'Back on My Feet', 'en')"
"(76949, 'Nickel Creek', 'Best Of Luck', 'en')"
"(76950, 'Sean Watkins', 'Brick Window', 'en')"
"(76951, 'Sean Watkins', 'Cammac', 'en')"
"(76952, 'Sean Watkins', 'Carousel', 'en')"
"(76953, 'Sean Watkins', 'Chicago', 'en')"
"(76954, 'Nickel Creek', 'Christmas Eve', 'en')"
"(76955, 'Sean Watkins', 'Coffee', 'en')"
"(76956, 'Nickel Creek', 'Destination', 'en')"
"(76957, 'Nickel Creek', 'Elephant in the Corn', 'ro')"
"(76958, 'Nickel Creek', 'Eveline', 'en')"
"(76959, 'Sean Watkins', 'Everything', 'en')"
"(76960, 'Nickel Creek', 'First And Last Waltz', 'ro')"
"(76961, 'Sean Watkins', 'Hello...Goodbye', 'en')"
"(76962, 'Sean Watkins', 'Hiding', 'en')"
"(76963, 'Sean Watkins', 'I Am What You Want', 'en')"
"(76964, 'Sean Watkins', ""I'm Sorry"", 'en')"
"(76965, 'Sean Watkins', 'I Say Nothing', 'en')"
"(76966, 'Sean Watkins', 'Keep Your Promises II', 'en')"
"(76967, 'Sean Watkins', 'Last Time for Everything', 'en')"
"(76968, 'Sean Watkins', 'Let It Fall', 'en')"
"(76969, 'Sean Watkins', 'Letters Never Sent', 'en')"
"(76970, 'Sean Watkins', 'Local Honey', 'ro')"
"(76971, 'Sean Watkins', 'Locking Doors', 'en')"
"(76972, 'Nickel Creek', 'Love of Mine', 'en')"
"(76973, 'Sean Watkins', 'No Lighted Windows', 'en')"
"(76974, 'Sean Watkins', 'Not That Bad/Blinders On', 'en')"
"(76975, 'Sara Watkins', 'One Last Time', 'en')"
"(76976, 'Sean Watkins', 'On Ice', 'en')"
"(76977, 'Nickel Creek', 'Rest of My Life', 'en')"
"(76978, 'Sean Watkins', 'Roses Never Red', 'en')"
"(76979, 'Sean Watkins', 'Run Away Girl', 'en')"
"(76980, 'Sara Watkins', 'Same Mistakes', 'en')"
"(76981, 'Sean Watkins', 'Since The Day That I Was Born', 'en')"
"(76982, 'Nickel Creek', 'Somebody More Like You', 'en')"
"(76983, 'Sean Watkins', 'Starve Them To Death', 'en')"
"(76984, 'Nickel Creek', 'Stumptown', 'ro')"
"(76985, 'Sean Watkins', ""Summer's Coming"", 'en')"
"(76986, 'Sean Watkins', 'Take It Away', 'en')"
"(76987, 'Dar Williams', 'The Christians and the Pagans', 'en')"
"(76988, 'Sean Watkins', 'They Sail Away', 'en')"
"(76989, 'Sean Watkins', 'Through The Spring', 'en')"
"(76990, 'Sean Watkins', 'Too Little Too Late', 'en')"
"(76991, 'Sean Watkins', 'Tribulations', 'en')"
"(76992, 'Sean Watkins', 'What to Fear', 'en')"
"(76993, 'Sean Watkins', 'Where You Were Living', 'en')"
